cobol_program,cobol_section,cobol_paragraph,cobol_line_start,cobol_line_end,gherkin_feature,gherkin_scenario,rule_id,policy_id,policy_section,policy_page_line,effective_date,transmittal_id,test_case_id,normalization_ids,status,notes
ESCAL140,,,00602,00604,gherkin_rules/escal140.feature,Reject claims with invalid date of birth,CAL140-001N,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0353,,internal,
ESCAL140,,,00608,00610,gherkin_rules/escal140.feature,Reject non-AKI claims with invalid weight,CAL140-001E,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2014-01-01,,TC-AUTO-0354,,policy-mapped,
ESCAL140,,,00614,00616,gherkin_rules/escal140.feature,Reject non-AKI claims with invalid height,CAL140-001F,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2014-01-01,,TC-AUTO-0355,,policy-mapped,
ESCAL140,,,00620,00625,gherkin_rules/escal140.feature,Reject claims with invalid revenue code,CAL140-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2014-01-01,,TC-AUTO-0356,,policy-mapped,
ESCAL140,,,00635,00641,gherkin_rules/escal140.feature,Reject claims with invalid QIP reduction code,CAL140-001D,CLM104C08-REV10640,§20.3 QIP Reduction Codes,P17:L619-624,2014-01-01,,TC-AUTO-0357,,policy-mapped,
ESCAL140,,,00645,00647,gherkin_rules/escal140.feature,Reject non-AKI claims with height over 300,CAL140-001G,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2014-01-01,,TC-AUTO-0358,,policy-mapped,
ESCAL140,,,00651,00653,gherkin_rules/escal140.feature,Reject non-AKI claims with weight over 500,CAL140-001H,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2014-01-01,,TC-AUTO-0359,,policy-mapped,
ESCAL140,,,00662,00665,gherkin_rules/escal140.feature,Reject claims with invalid dialysis session count,CAL140-001I,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0360,,internal,
ESCAL140,,,00669,00672,gherkin_rules/escal140.feature,Reject claims with invalid line item date of service,CAL140-001J,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0361,,internal,
ESCAL140,,,00676,00678,gherkin_rules/escal140.feature,Reject claims with invalid dialysis start date,CAL140-001K,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0362,,internal,
ESCAL140,,,00682,00684,gherkin_rules/escal140.feature,Reject claims with invalid outlier total charges,CAL140-001L,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2014-01-01,,TC-AUTO-0363,,policy-mapped,
ESCAL140,,,00688,00693,gherkin_rules/escal140.feature,Reject non-AKI claims with invalid comorbid return code,CAL140-001M,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2014-01-01,,TC-AUTO-0364,,policy-mapped,
ESCAL140,,,00334,00334,gherkin_rules/escal140.feature,Compute bundled base wage amount,CAL140-002,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0365,,internal,
ESCAL140,,,00571,00574,gherkin_rules/escal140.feature,Compute patient age for factor selection,CAL140-008,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0366,,internal,
ESCAL140,,,00706,00722,gherkin_rules/escal140.feature,Map QIP reduction codes to reduction factors,CAL140-007,CLM104C08-REV10640,§20.3 QIP Reduction Codes,P17:L619-624,2014-01-01,,TC-AUTO-0367,,policy-mapped,
ESCAL140,,,00742,00742,gherkin_rules/escal140.feature,Normalize comorbid data for consistent evaluation,CAL140-010,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2014-01-01,,TC-AUTO-0368,,policy-mapped,
ESCAL140,,,00441,00441,gherkin_rules/escal140.feature,Apply pediatric age adjustment factors,CAL140-003A,CLM104C08-REV10640,§20.2 Pediatric Payment Model (under 18),P16:L602-606,2014-01-01,,TC-AUTO-0369,,policy-mapped,
ESCAL140,,,00465,00465,gherkin_rules/escal140.feature,Apply adult age adjustment factors,CAL140-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2014-01-01,,TC-AUTO-0370,,policy-mapped,
ESCAL140,,,00338,00338,gherkin_rules/escal140.feature,Compute BSA adjustment factor,CAL140-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2014-01-01,,TC-AUTO-0371,,policy-mapped,
ESCAL140,,,00883,00883,gherkin_rules/escal140.feature,Default pediatric BSA factor to 1.000,CAL140-004B,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2014-01-01,,TC-AUTO-0372,,policy-mapped,
ESCAL140,,,00340,00340,gherkin_rules/escal140.feature,Compute BMI adjustment factor,CAL140-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2014-01-01,,TC-AUTO-0373,,policy-mapped,
ESCAL140,,,00896,00896,gherkin_rules/escal140.feature,Default BMI factor to 1.000 when low BMI criteria are not met,CAL140-005B,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2014-01-01,,TC-AUTO-0374,,policy-mapped,
ESCAL140,,,00380,00380,gherkin_rules/escal140.feature,Apply onset adjustment factor,CAL140-009,BP102C11-REV257,§60.A.1 Onset of Dialysis (≤120 days),P38:L1516-1537,2014-01-01,,TC-AUTO-0375,,policy-mapped,
ESCAL140,,,00941,00941,gherkin_rules/escal140.feature,Select bundled comorbid multiplier,CAL140-011,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2014-01-01,,TC-AUTO-0376,,policy-mapped,
ESCAL140,,,00975,00983,gherkin_rules/escal140.feature,Apply low volume multiplier for adults,CAL140-012,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2014-01-01,,TC-AUTO-0377,,policy-mapped,
ESCAL140,,,00344,00344,gherkin_rules/escal140.feature,Compute adjusted base wage amount,CAL140-014,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0378,,internal,
ESCAL140,,,00225,00225,gherkin_rules/escal140.feature,Apply training add-on or per-diem logic,CAL140-015,CLM104C08-REV12979,§50.8 Training Add-On Payment,P32:L1112-1121,2014-01-01,,TC-AUTO-0379,,policy-mapped,
ESCAL140,,,01045,01045,gherkin_rules/escal140.feature,Calculate outlier payment,CAL140-021,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2014-01-01,,TC-AUTO-0380,,policy-mapped,
ESCAL140,,,00497,00497,gherkin_rules/escal140.feature,Compute low-volume recovery payment,CAL140-023,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2014-01-01,,TC-AUTO-0381,,policy-mapped,
ESCAL140,,,00582,00582,gherkin_rules/escal140.feature,Assign return code based on adjustment combinations,CAL140-022,Internal/No policy citation found,,,2014-01-01,,TC-AUTO-0382,,internal,
ESCAL130,,,00583,00585,gherkin_rules/escal130.feature,Reject claims with invalid condition codes,CAL130-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2013-01-01,,TC-AUTO-0383,,policy-mapped,
ESCAL130,,,00543,00547,gherkin_rules/escal130.feature,Reject claims with invalid provider type,CAL130-001A,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0384,,internal,
ESCAL130,,,00550,00552,gherkin_rules/escal130.feature,Reject claims with invalid special payment indicator,CAL130-001B,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0385,,internal,
ESCAL130,,,00556,00558,gherkin_rules/escal130.feature,Reject claims with invalid date of birth,CAL130-001N,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0386,,internal,
ESCAL130,,,00562,00564,gherkin_rules/escal130.feature,Reject non-AKI claims with invalid weight,CAL130-001E,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2013-01-01,,TC-AUTO-0387,,policy-mapped,
ESCAL130,,,00568,00570,gherkin_rules/escal130.feature,Reject non-AKI claims with invalid height,CAL130-001F,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2013-01-01,,TC-AUTO-0388,,policy-mapped,
ESCAL130,,,00574,00579,gherkin_rules/escal130.feature,Reject claims with invalid revenue code,CAL130-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2013-01-01,,TC-AUTO-0389,,policy-mapped,
ESCAL130,,,00589,00595,gherkin_rules/escal130.feature,Reject claims with invalid QIP reduction code,CAL130-001D,CLM104C08-REV10640,§20.3 QIP Reduction Codes,P17:L619-624,2013-01-01,,TC-AUTO-0390,,policy-mapped,
ESCAL130,,,00599,00601,gherkin_rules/escal130.feature,Reject non-AKI claims with height over 300,CAL130-001G,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2013-01-01,,TC-AUTO-0391,,policy-mapped,
ESCAL130,,,00605,00607,gherkin_rules/escal130.feature,Reject non-AKI claims with weight over 500,CAL130-001H,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2013-01-01,,TC-AUTO-0392,,policy-mapped,
ESCAL130,,,00616,00619,gherkin_rules/escal130.feature,Reject claims with invalid dialysis session count,CAL130-001I,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0393,,internal,
ESCAL130,,,00623,00626,gherkin_rules/escal130.feature,Reject claims with invalid line item date of service,CAL130-001J,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0394,,internal,
ESCAL130,,,00630,00632,gherkin_rules/escal130.feature,Reject claims with invalid dialysis start date,CAL130-001K,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0395,,internal,
ESCAL130,,,00636,00638,gherkin_rules/escal130.feature,Reject claims with invalid outlier total charges,CAL130-001L,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2013-01-01,,TC-AUTO-0396,,policy-mapped,
ESCAL130,,,00642,00647,gherkin_rules/escal130.feature,Reject non-AKI claims with invalid comorbid return code,CAL130-001M,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2013-01-01,,TC-AUTO-0397,,policy-mapped,
ESCAL130,,,00291,00291,gherkin_rules/escal130.feature,Compute bundled base wage amount,CAL130-002,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0398,,internal,
ESCAL130,,,00525,00528,gherkin_rules/escal130.feature,Compute patient age for factor selection,CAL130-008,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0399,,internal,
ESCAL130,,,00660,00676,gherkin_rules/escal130.feature,Map QIP reduction codes to reduction factors,CAL130-007,CLM104C08-REV10640,§20.3 QIP Reduction Codes,P17:L619-624,2013-01-01,,TC-AUTO-0400,,policy-mapped,
ESCAL130,,,00696,00696,gherkin_rules/escal130.feature,Normalize comorbid data for consistent evaluation,CAL130-010,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2013-01-01,,TC-AUTO-0401,,policy-mapped,
ESCAL130,,,00398,00398,gherkin_rules/escal130.feature,Apply pediatric age adjustment factors,CAL130-003A,CLM104C08-REV10640,§20.2 Pediatric Payment Model (under 18),P16:L602-606,2013-01-01,,TC-AUTO-0402,,policy-mapped,
ESCAL130,,,00422,00422,gherkin_rules/escal130.feature,Apply adult age adjustment factors,CAL130-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2013-01-01,,TC-AUTO-0403,,policy-mapped,
ESCAL130,,,00295,00295,gherkin_rules/escal130.feature,Compute BSA adjustment factor,CAL130-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2013-01-01,,TC-AUTO-0404,,policy-mapped,
ESCAL130,,,00837,00837,gherkin_rules/escal130.feature,Default pediatric BSA factor to 1.000,CAL130-004B,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2013-01-01,,TC-AUTO-0405,,policy-mapped,
ESCAL130,,,00297,00297,gherkin_rules/escal130.feature,Compute BMI adjustment factor,CAL130-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2013-01-01,,TC-AUTO-0406,,policy-mapped,
ESCAL130,,,00850,00850,gherkin_rules/escal130.feature,Default BMI factor to 1.000 when low BMI criteria are not met,CAL130-005B,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2013-01-01,,TC-AUTO-0407,,policy-mapped,
ESCAL130,,,00337,00337,gherkin_rules/escal130.feature,Apply onset adjustment factor,CAL130-009,BP102C11-REV257,§60.A.1 Onset of Dialysis (≤120 days),P38:L1516-1537,2013-01-01,,TC-AUTO-0408,,policy-mapped,
ESCAL130,,,00895,00895,gherkin_rules/escal130.feature,Select bundled comorbid multiplier,CAL130-011,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2013-01-01,,TC-AUTO-0409,,policy-mapped,
ESCAL130,,,00929,00937,gherkin_rules/escal130.feature,Apply low volume multiplier for adults,CAL130-012,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2013-01-01,,TC-AUTO-0410,,policy-mapped,
ESCAL130,,,00301,00301,gherkin_rules/escal130.feature,Compute adjusted base wage amount,CAL130-014,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0411,,internal,
ESCAL130,,,00380,00380,gherkin_rules/escal130.feature,Apply training add-on or per-diem logic,CAL130-015,CLM104C08-REV12979,§50.8 Training Add-On Payment,P32:L1112-1121,2013-01-01,,TC-AUTO-0412,,policy-mapped,
ESCAL130,,,00999,00999,gherkin_rules/escal130.feature,Calculate outlier payment,CAL130-021,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2013-01-01,,TC-AUTO-0413,,policy-mapped,
ESCAL130,,,00454,00454,gherkin_rules/escal130.feature,Compute low-volume recovery payment,CAL130-023,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2013-01-01,,TC-AUTO-0414,,policy-mapped,
ESCAL130,,,00536,00536,gherkin_rules/escal130.feature,Assign return code based on adjustment combinations,CAL130-022,Internal/No policy citation found,,,2013-01-01,,TC-AUTO-0415,,internal,
ESCAL122,,,00554,00556,gherkin_rules/escal122.feature,Reject claims with invalid condition codes,CAL122-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2012-01-01,,TC-AUTO-0416,,policy-mapped,
ESCAL122,,,00514,00518,gherkin_rules/escal122.feature,Reject claims with invalid provider type,CAL122-001A,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0417,,internal,
ESCAL122,,,00521,00523,gherkin_rules/escal122.feature,Reject claims with invalid special payment indicator,CAL122-001B,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0418,,internal,
ESCAL122,,,00527,00529,gherkin_rules/escal122.feature,Reject claims with invalid date of birth,CAL122-001N,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0419,,internal,
ESCAL122,,,00533,00535,gherkin_rules/escal122.feature,Reject non-AKI claims with invalid weight,CAL122-001E,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2012-01-01,,TC-AUTO-0420,,policy-mapped,
ESCAL122,,,00539,00541,gherkin_rules/escal122.feature,Reject non-AKI claims with invalid height,CAL122-001F,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2012-01-01,,TC-AUTO-0421,,policy-mapped,
ESCAL122,,,00545,00550,gherkin_rules/escal122.feature,Reject claims with invalid revenue code,CAL122-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2012-01-01,,TC-AUTO-0422,,policy-mapped,
ESCAL122,,,00560,00566,gherkin_rules/escal122.feature,Reject claims with invalid QIP reduction code,CAL122-001D,CLM104C08-REV10640,§20.3 QIP Reduction Codes,P17:L619-624,2012-01-01,,TC-AUTO-0423,,policy-mapped,
ESCAL122,,,00570,00572,gherkin_rules/escal122.feature,Reject non-AKI claims with height over 300,CAL122-001G,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2012-01-01,,TC-AUTO-0424,,policy-mapped,
ESCAL122,,,00576,00578,gherkin_rules/escal122.feature,Reject non-AKI claims with weight over 500,CAL122-001H,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2012-01-01,,TC-AUTO-0425,,policy-mapped,
ESCAL122,,,00587,00590,gherkin_rules/escal122.feature,Reject claims with invalid dialysis session count,CAL122-001I,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0426,,internal,
ESCAL122,,,00594,00597,gherkin_rules/escal122.feature,Reject claims with invalid line item date of service,CAL122-001J,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0427,,internal,
ESCAL122,,,00601,00603,gherkin_rules/escal122.feature,Reject claims with invalid dialysis start date,CAL122-001K,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0428,,internal,
ESCAL122,,,00607,00609,gherkin_rules/escal122.feature,Reject claims with invalid outlier total charges,CAL122-001L,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2012-01-01,,TC-AUTO-0429,,policy-mapped,
ESCAL122,,,00613,00618,gherkin_rules/escal122.feature,Reject non-AKI claims with invalid comorbid return code,CAL122-001M,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2012-01-01,,TC-AUTO-0430,,policy-mapped,
ESCAL122,,,00262,00262,gherkin_rules/escal122.feature,Compute bundled base wage amount,CAL122-002,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0431,,internal,
ESCAL122,,,00496,00499,gherkin_rules/escal122.feature,Compute patient age for factor selection,CAL122-008,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0432,,internal,
ESCAL122,,,00631,00647,gherkin_rules/escal122.feature,Map QIP reduction codes to reduction factors,CAL122-007,CLM104C08-REV10640,§20.3 QIP Reduction Codes,P17:L619-624,2012-01-01,,TC-AUTO-0433,,policy-mapped,
ESCAL122,,,00667,00667,gherkin_rules/escal122.feature,Normalize comorbid data for consistent evaluation,CAL122-010,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2012-01-01,,TC-AUTO-0434,,policy-mapped,
ESCAL122,,,00369,00369,gherkin_rules/escal122.feature,Apply pediatric age adjustment factors,CAL122-003A,CLM104C08-REV10640,§20.2 Pediatric Payment Model (under 18),P16:L602-606,2012-01-01,,TC-AUTO-0435,,policy-mapped,
ESCAL122,,,00393,00393,gherkin_rules/escal122.feature,Apply adult age adjustment factors,CAL122-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2012-01-01,,TC-AUTO-0436,,policy-mapped,
ESCAL122,,,00266,00266,gherkin_rules/escal122.feature,Compute BSA adjustment factor,CAL122-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2012-01-01,,TC-AUTO-0437,,policy-mapped,
ESCAL122,,,00808,00808,gherkin_rules/escal122.feature,Default pediatric BSA factor to 1.000,CAL122-004B,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2012-01-01,,TC-AUTO-0438,,policy-mapped,
ESCAL122,,,00268,00268,gherkin_rules/escal122.feature,Compute BMI adjustment factor,CAL122-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2012-01-01,,TC-AUTO-0439,,policy-mapped,
ESCAL122,,,00821,00821,gherkin_rules/escal122.feature,Default BMI factor to 1.000 when low BMI criteria are not met,CAL122-005B,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2012-01-01,,TC-AUTO-0440,,policy-mapped,
ESCAL122,,,00308,00308,gherkin_rules/escal122.feature,Apply onset adjustment factor,CAL122-009,BP102C11-REV257,§60.A.1 Onset of Dialysis (≤120 days),P38:L1516-1537,2012-01-01,,TC-AUTO-0441,,policy-mapped,
ESCAL122,,,00866,00866,gherkin_rules/escal122.feature,Select bundled comorbid multiplier,CAL122-011,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2012-01-01,,TC-AUTO-0442,,policy-mapped,
ESCAL122,,,00900,00908,gherkin_rules/escal122.feature,Apply low volume multiplier for adults,CAL122-012,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2012-01-01,,TC-AUTO-0443,,policy-mapped,
ESCAL122,,,00272,00272,gherkin_rules/escal122.feature,Compute adjusted base wage amount,CAL122-014,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0444,,internal,
ESCAL122,,,00351,00351,gherkin_rules/escal122.feature,Apply training add-on or per-diem logic,CAL122-015,CLM104C08-REV12979,§50.8 Training Add-On Payment,P32:L1112-1121,2012-01-01,,TC-AUTO-0445,,policy-mapped,
ESCAL122,,,00970,00970,gherkin_rules/escal122.feature,Calculate outlier payment,CAL122-021,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2012-01-01,,TC-AUTO-0446,,policy-mapped,
ESCAL122,,,00425,00425,gherkin_rules/escal122.feature,Compute low-volume recovery payment,CAL122-023,CLM104C08-REV10640,Low-Volume ESRD Facilities Adjustment,P11:L411-419,2012-01-01,,TC-AUTO-0447,,policy-mapped,
ESCAL122,,,00507,00507,gherkin_rules/escal122.feature,Assign return code based on adjustment combinations,CAL122-022,Internal/No policy citation found,,,2012-01-01,,TC-AUTO-0448,,internal,
ESCAL117,,,00516,00518,gherkin_rules/escal117.feature,Reject claims with invalid condition codes,CAL117-000,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2011-01-01,,TC-AUTO-0449,,policy-mapped,
ESCAL117,,,00476,00480,gherkin_rules/escal117.feature,Reject claims with invalid provider type,CAL117-001A,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0450,,internal,
ESCAL117,,,00483,00485,gherkin_rules/escal117.feature,Reject claims with invalid special payment indicator,CAL117-001B,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0451,,internal,
ESCAL117,,,00489,00491,gherkin_rules/escal117.feature,Reject claims with invalid date of birth,CAL117-001N,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0452,,internal,
ESCAL117,,,00495,00497,gherkin_rules/escal117.feature,Reject non-AKI claims with invalid weight,CAL117-001E,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2011-01-01,,TC-AUTO-0453,,policy-mapped,
ESCAL117,,,00501,00503,gherkin_rules/escal117.feature,Reject non-AKI claims with invalid height,CAL117-001F,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2011-01-01,,TC-AUTO-0454,,policy-mapped,
ESCAL117,,,00507,00512,gherkin_rules/escal117.feature,Reject claims with invalid revenue code,CAL117-001C,CLM104C08-REV10640,§50.3 Condition Code Structure (73/74/84/87),P21:L762-774; P22:L788-791,2011-01-01,,TC-AUTO-0455,,policy-mapped,
ESCAL117,,,00522,00524,gherkin_rules/escal117.feature,Reject non-AKI claims with height over 300,CAL117-001G,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2011-01-01,,TC-AUTO-0456,,policy-mapped,
ESCAL117,,,00528,00530,gherkin_rules/escal117.feature,Reject non-AKI claims with weight over 500,CAL117-001H,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2011-01-01,,TC-AUTO-0457,,policy-mapped,
ESCAL117,,,00539,00542,gherkin_rules/escal117.feature,Reject claims with invalid dialysis session count,CAL117-001I,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0458,,internal,
ESCAL117,,,00546,00549,gherkin_rules/escal117.feature,Reject claims with invalid line item date of service,CAL117-001J,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0459,,internal,
ESCAL117,,,00553,00555,gherkin_rules/escal117.feature,Reject claims with invalid dialysis start date,CAL117-001K,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0460,,internal,
ESCAL117,,,00559,00561,gherkin_rules/escal117.feature,Reject claims with invalid outlier total charges,CAL117-001L,BP102C11-REV257,§60.D Outlier Payment Calculation,P47:L1885-1893,2011-01-01,,TC-AUTO-0461,,policy-mapped,
ESCAL117,,,00565,00570,gherkin_rules/escal117.feature,Reject non-AKI claims with invalid comorbid return code,CAL117-001M,CLM104C08-REV12979,"§40 AKI Claims (no ESRD adjusters, no outlier, no TDAPA/TPNIES)",P17:L634-658,2011-01-01,,TC-AUTO-0462,,policy-mapped,
ESCAL117,,,00236,00236,gherkin_rules/escal117.feature,Compute bundled base wage amount,CAL117-002,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0463,,internal,
ESCAL117,,,00458,00461,gherkin_rules/escal117.feature,Compute patient age for factor selection,CAL117-008,Internal/No policy citation found,,,2011-01-01,,TC-AUTO-0464,,internal,
ESCAL117,,,00596,00596,gherkin_rules/escal117.feature,Normalize comorbid data for consistent evaluation,CAL117-010,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2011-01-01,,TC-AUTO-0465,,policy-mapped,
ESCAL117,,,00331,00331,gherkin_rules/escal117.feature,Apply pediatric age adjustment factors,CAL117-003A,CLM104C08-REV10640,§20.2 Pediatric Payment Model (under 18),P16:L602-606,2011-01-01,,TC-AUTO-0466,,policy-mapped,
ESCAL117,,,00355,00355,gherkin_rules/escal117.feature,Apply adult age adjustment factors,CAL117-003B,BP102C11-REV257,§60.A.1 Adult Age Bands,P36:L1467-1472,2011-01-01,,TC-AUTO-0467,,policy-mapped,
ESCAL117,,,00240,00240,gherkin_rules/escal117.feature,Compute BSA adjustment factor,CAL117-004,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2011-01-01,,TC-AUTO-0468,,policy-mapped,
ESCAL117,,,00737,00737,gherkin_rules/escal117.feature,Default pediatric BSA factor to 1.000,CAL117-004B,BP102C11-REV257,§60.A.1 BSA formula,P36:L1443-1445,2011-01-01,,TC-AUTO-0469,,policy-mapped,
ESCAL117,,,00242,00242,gherkin_rules/escal117.feature,Compute BMI adjustment factor,CAL117-005,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2011-01-01,,TC-AUTO-0470,,policy-mapped,
ESCAL117,,,00750,00750,gherkin_rules/escal117.feature,Default BMI factor to 1.000 when low BMI criteria are not met,CAL117-005B,BP102C11-REV257,§60.A.1 BMI formula (low BMI < 18.5),P38:L1503-1507,2011-01-01,,TC-AUTO-0471,,policy-mapped,
ESCAL117,,,00129,00129,gherkin_rules/escal117.feature,Apply onset adjustment factor,CAL117-009,BP102C11-REV257,§60.A.1 Onset of Dialysis (≤120 days),P38:L1516-1537,2011-01-01,,TC-AUTO-0472,,policy-mapped,
ESCAL117,,,00793,00793,gherkin_rules/escal117.feature,Select bundled comorbid multiplier,CAL117-011,BP102C11-REV257,§60.A.2 Comorbidity Adjustments (single highest),P39:L1570-1573,2011-01-01,,TC-AUTO-0473,,policy-mapped,
